id;id_bien;date;valeur
9180;9180;2020-02-14;38500
9181;9181;2020-02-14;148000
9182;9182;2020-02-14;45000
9183;9183;2020-02-14;121420
9184;9184;2020-02-14;131500
9185;9185;2020-02-14;170550
9186;9186;2020-02-14;138000
9187;9187;2020-02-14;66000
9188;9188;2020-02-14;247000
9189;9189;2020-02-14;141550
9190;9190;2020-02-14;137000
9191;9191;2020-02-14;96000
9192;9192;2020-02-14;74045
9193;9193;2020-02-14;297700
9194;9194;2020-02-14;75000
9195;9195;2020-02-14;398570
9196;9196;2020-02-14;33000
9197;9197;2020-02-14;55000
9198;9198;2020-02-14;205500
9199;9199;2020-02-14;235372
9200;9200;2020-02-14;124000
9201;9201;2020-02-14;54400
9202;9202;2020-02-14;168839
9203;9203;2020-02-14;24000
9204;9204;2020-02-14;17000
9205;9205;2020-02-14;45500
9206;9206;2020-02-14;18500
9207;9207;2020-02-14;93000
9208;9208;2020-02-14;124000
9209;9209;2020-02-14;175000
9210;9210;2020-02-14;112500
9211;9211;2020-02-14;153750
9212;9212;2020-02-14;147450
9213;9213;2020-02-14;288900
9214;9214;2020-02-14;107000
9215;9215;2020-02-14;218000
9216;9216;2020-02-14;180410
9217;9217;2020-02-14;146000
9218;9218;2020-02-14;115000
9219;9219;2020-02-14;268000
9220;9220;2020-02-14;73000
9221;9221;2020-02-14;175500
9222;9222;2020-02-14;114480
9223;9223;2020-02-14;215000
9224;9224;2020-02-14;200000
9225;9225;2020-02-14;137000
9226;9226;2020-02-14;152000
9227;9227;2020-02-14;138000
9228;9228;2020-02-14;461160
9229;9229;2020-02-14;819000
9230;9230;2020-02-14;441900
9231;9231;2020-02-14;556900
9232;9232;2020-02-14;224649
9233;9233;2020-02-14;1080000
9234;9234;2020-02-14;139048
9235;9235;2020-02-14;410000
9236;9236;2020-02-14;200000
9237;9237;2020-02-14;69000
9238;9238;2020-02-14;242000
9239;9239;2020-02-14;737000
9240;9240;2020-02-14;296000
9241;9241;2020-02-14;430500
9242;9242;2020-02-14;265000
9243;9243;2020-02-14;133480
9244;9244;2020-02-14;269000
9245;9245;2020-02-14;202000
9246;9246;2020-02-14;269200
9247;9247;2020-02-14;313300
9248;9248;2020-02-14;454000
9249;9249;2020-02-14;159800
9250;9250;2020-02-14;197660
9251;9251;2020-02-14;105000
9252;9252;2020-02-14;185000
9253;9253;2020-02-14;881575
9254;9254;2020-02-14;462978
9255;9255;2020-02-14;515750
9256;9256;2020-02-14;148000
9257;9257;2020-02-14;587500
9258;9258;2020-02-14;273550
9259;9259;2020-02-14;290000
9260;9260;2020-02-14;212000
9261;9261;2020-02-14;150000
9262;9262;2020-02-14;167000
9263;9263;2020-02-14;148500
9264;9264;2020-02-14;179000
9265;9265;2020-02-14;595000
9266;9266;2020-02-14;306300
9267;9267;2020-02-14;111030
9268;9268;2020-02-14;227000
9269;9269;2020-02-14;435000
9270;9270;2020-02-14;360000
9271;9271;2020-02-14;132000
9272;9272;2020-02-14;349000
9273;9273;2020-02-14;430180
9274;9274;2020-02-14;199810
9275;9275;2020-02-14;96000
9276;9276;2020-02-14;172900
9277;9277;2020-02-14;212000
9278;9278;2020-02-14;270000
9279;9279;2020-02-14;57500
9280;9280;2020-02-14;133500
9281;9281;2020-02-14;256000
9282;9282;2020-02-14;237000
9283;9283;2020-02-14;135000
9284;9284;2020-02-14;177000
9285;9285;2020-02-14;105000
9286;9286;2020-02-14;135500
9287;9287;2020-02-14;358000
9288;9288;2020-02-14;230000
9289;9289;2020-02-14;74000
9290;9290;2020-02-14;152000
9291;9291;2020-02-14;124040
9292;9292;2020-02-14;85500
9293;9293;2020-02-14;67000
9294;9294;2020-02-15;62700
9295;9295;2020-02-15;43000
9296;9296;2020-02-15;135000
9297;9297;2020-02-15;116700
9298;9298;2020-02-15;300000
9299;9299;2020-02-15;84000
9300;9300;2020-02-15;95000
9301;9301;2020-02-15;155000
9302;9302;2020-02-15;72000
9303;9303;2020-02-15;109000
9304;9304;2020-02-15;55000
9305;9305;2020-02-15;200000
9306;9306;2020-02-15;139000
9307;9307;2020-02-15;96270
9308;9308;2020-02-15;234500
9309;9309;2020-02-15;34000
9310;9310;2020-02-15;114940
9311;9311;2020-02-15;70000
9312;9312;2020-02-15;63500
9313;9313;2020-02-15;130000
9314;9314;2020-02-15;29000
9315;9315;2020-02-15;79000
9316;9316;2020-02-15;465000
9317;9317;2020-02-15;41500
9318;9318;2020-02-15;68300
9319;9319;2020-02-15;42500
9320;9320;2020-02-15;154000
9321;9321;2020-02-15;80790
9322;9322;2020-02-15;181000
9323;9323;2020-02-15;215850
9324;9324;2020-02-15;100000
9325;9325;2020-02-15;71500
9326;9326;2020-02-15;213000
9327;9327;2020-02-15;179650
9328;9328;2020-02-15;66000
9329;9329;2020-02-15;156750
9330;9330;2020-02-15;98000
9331;9331;2020-02-15;147500
9332;9332;2020-02-15;135000
9333;9333;2020-02-15;133000
9334;9334;2020-02-15;190300
9335;9335;2020-02-15;256000
9336;9336;2020-02-15;225000
9337;9337;2020-02-15;168000
9338;9338;2020-02-15;142000
9339;9339;2020-02-16;106800
9340;9340;2020-02-17;215000
9341;9341;2020-02-17;506000
9342;9342;2020-02-17;189350
9343;9343;2020-02-17;37900
9344;9344;2020-02-17;63000
9345;9345;2020-02-17;19000
9346;9346;2020-02-17;69300
9347;9347;2020-02-17;340400
9348;9348;2020-02-17;262400
9349;9349;2020-02-17;343000
9350;9350;2020-02-17;146000
9351;9351;2020-02-17;118000
9352;9352;2020-02-17;297000
9353;9353;2020-02-17;274102
9354;9354;2020-02-17;409000
9355;9355;2020-02-17;194030
9356;9356;2020-02-17;111594
9357;9357;2020-02-17;82500
9358;9358;2020-02-17;80000
9359;9359;2020-02-17;135029
9360;9360;2020-02-17;138000
9361;9361;2020-02-17;126000
9362;9362;2020-02-17;75882
9363;9363;2020-02-17;542350
9364;9364;2020-02-17;137000
9365;9365;2020-02-17;248050
9366;9366;2020-02-17;199000
9367;9367;2020-02-17;32000
9368;9368;2020-02-17;174000
9369;9369;2020-02-17;69000
9370;9370;2020-02-17;80000
9371;9371;2020-02-17;57000
9372;9372;2020-02-17;149500
9373;9373;2020-02-17;72000
9374;9374;2020-02-17;298000
9375;9375;2020-02-17;256500
9376;9376;2020-02-17;200000
9377;9377;2020-02-17;232850
9378;9378;2020-02-17;234000
9379;9379;2020-02-17;263000
9380;9380;2020-02-17;146500
9381;9381;2020-02-17;104000
9382;9382;2020-02-17;269500
9383;9383;2020-02-17;135000
9384;9384;2020-02-17;87000
9385;9385;2020-02-17;40200
9386;9386;2020-02-17;135000
9387;9387;2020-02-17;210000
9388;9388;2020-02-17;266000
9389;9389;2020-02-17;89000
9390;9390;2020-02-17;112000
9391;9391;2020-02-17;42000
9392;9392;2020-02-17;127500
9393;9393;2020-02-17;62500
9394;9394;2020-02-17;129000
9395;9395;2020-02-17;77000
9396;9396;2020-02-17;52500
9397;9397;2020-02-17;180000
9398;9398;2020-02-17;71290
9399;9399;2020-02-17;81150
9400;9400;2020-02-17;172700
9401;9401;2020-02-17;215380
9402;9402;2020-02-17;128000
9403;9403;2020-02-17;243500
9404;9404;2020-02-17;207760
9405;9405;2020-02-17;159965
9406;9406;2020-02-17;113760
9407;9407;2020-02-17;303270
9408;9408;2020-02-17;143000
9409;9409;2020-02-17;155000
9410;9410;2020-02-17;340000
9411;9411;2020-02-17;72000
9412;9412;2020-02-17;237000
9413;9413;2020-02-17;106236
9414;9414;2020-02-17;160000
9415;9415;2020-02-17;114670
9416;9416;2020-02-17;190000
9417;9417;2020-02-17;76000
9418;9418;2020-02-17;317000
9419;9419;2020-02-17;54000
9420;9420;2020-02-17;150500
9421;9421;2020-02-17;157000
9422;9422;2020-02-17;114600
9423;9423;2020-02-17;73500
9424;9424;2020-02-17;234900
9425;9425;2020-02-17;38000
9426;9426;2020-02-17;103000
9427;9427;2020-02-17;60370
9428;9428;2020-02-17;222800
9429;9429;2020-02-17;293650
9430;9430;2020-02-17;129800
9431;9431;2020-02-17;94970
9432;9432;2020-02-17;122550
9433;9433;2020-02-17;37500
9434;9434;2020-02-17;39240
9435;9435;2020-02-17;142900
9436;9436;2020-02-17;95000
9437;9437;2020-02-17;51100
9438;9438;2020-02-17;54800
9439;9439;2020-02-17;121000
9440;9440;2020-02-17;48000
9441;9441;2020-02-17;525300
9442;9442;2020-02-17;149960
9443;9443;2020-02-17;170100
9444;9444;2020-02-17;156000
9445;9445;2020-02-17;140000
9446;9446;2020-02-17;115000
9447;9447;2020-02-17;89000
9448;9448;2020-02-17;390700
9449;9449;2020-02-17;92000
9450;9450;2020-02-17;124745
9451;9451;2020-02-17;50000
9452;9452;2020-02-17;124950
9453;9453;2020-02-17;91000
9454;9454;2020-02-17;112500
9455;9455;2020-02-17;40000
9456;9456;2020-02-17;104000
9457;9457;2020-02-17;52000
9458;9458;2020-02-17;157000
9459;9459;2020-02-17;50000
9460;9460;2020-02-17;130400
9461;9461;2020-02-17;267550
9462;9462;2020-02-17;95700
9463;9463;2020-02-17;534500
9464;9464;2020-02-17;190500
9465;9465;2020-02-17;133000
9466;9466;2020-02-17;98000
9467;9467;2020-02-17;96000
9468;9468;2020-02-17;99700
9469;9469;2020-02-17;347400
9470;9470;2020-02-17;160000
9471;9471;2020-02-17;120030
9472;9472;2020-02-17;193218
9473;9473;2020-02-17;166500
9474;9474;2020-02-17;107000
9475;9475;2020-02-17;393880
9476;9476;2020-02-17;78000
9477;9477;2020-02-17;225000
9478;9478;2020-02-17;105500
9479;9479;2020-02-17;270000
9480;9480;2020-02-17;429000
9481;9481;2020-02-17;130000
9482;9482;2020-02-17;605000
9483;9483;2020-02-17;437712
9484;9484;2020-02-17;427750
9485;9485;2020-02-17;695000
9486;9486;2020-02-17;1360000
9487;9487;2020-02-17;957030
9488;9488;2020-02-17;323400
9489;9489;2020-02-17;230000
9490;9490;2020-02-17;897000
9491;9491;2020-02-17;1660700
9492;9492;2020-02-17;171000
9493;9493;2020-02-17;263200
9494;9494;2020-02-17;393000
9495;9495;2020-02-17;494000
9496;9496;2020-02-17;630000
9497;9497;2020-02-17;366000
9498;9498;2020-02-17;139000
9499;9499;2020-02-17;1403850
9500;9500;2020-02-17;544000
9501;9501;2020-02-17;921845
9502;9502;2020-02-17;2670000
9503;9503;2020-02-17;244000
9504;9504;2020-02-17;803950
9505;9505;2020-02-17;156300
9506;9506;2020-02-17;394230
9507;9507;2020-02-17;111300
9508;9508;2020-02-17;754500
9509;9509;2020-02-17;710600
9510;9510;2020-02-17;177500
9511;9511;2020-02-17;169000
9512;9512;2020-02-17;584958
9513;9513;2020-02-17;202000
9514;9514;2020-02-17;83000
9515;9515;2020-02-17;212000
9516;9516;2020-02-17;128000
9517;9517;2020-02-17;88000
9518;9518;2020-02-17;255000
9519;9519;2020-02-17;237550
9520;9520;2020-02-17;227000
9521;9521;2020-02-17;180000
9522;9522;2020-02-17;147000
9523;9523;2020-02-17;259000
9524;9524;2020-02-17;349000
9525;9525;2020-02-17;362000
9526;9526;2020-02-17;153660
9527;9527;2020-02-17;124000
9528;9528;2020-02-17;218200
9529;9529;2020-02-17;184000
9530;9530;2020-02-17;305000
9531;9531;2020-02-17;332000
9532;9532;2020-02-17;211000
9533;9533;2020-02-17;205000
9534;9534;2020-02-17;92000
9535;9535;2020-02-17;270100
9536;9536;2020-02-17;215210
9537;9537;2020-02-17;275000
9538;9538;2020-02-17;226710
9539;9539;2020-02-17;125012
9540;9540;2020-02-17;118000
9541;9541;2020-02-17;343600
9542;9542;2020-02-17;174500
9543;9543;2020-02-17;122000
9544;9544;2020-02-17;146000
9545;9545;2020-02-17;225000
9546;9546;2020-02-17;72964
9547;9547;2020-02-17;270000
9548;9548;2020-02-17;135000
9549;9549;2020-02-17;179200
9550;9550;2020-02-17;45840
9551;9551;2020-02-17;78000
9552;9552;2020-02-17;81000
9553;9553;2020-02-17;35100
9554;9554;2020-02-17;125000
9555;9555;2020-02-17;120000
9556;9556;2020-02-17;40000
9557;9557;2020-02-17;355000
9558;9558;2020-02-17;79000
9559;9559;2020-02-17;102000
9560;9560;2020-02-17;235000
9561;9561;2020-02-17;129000
9562;9562;2020-02-17;365000
9563;9563;2020-02-17;172000
9564;9564;2020-02-17;180000
9565;9565;2020-02-17;160000
9566;9566;2020-02-17;69000
9567;9567;2020-02-17;150000
9568;9568;2020-02-17;97000
9569;9569;2020-02-17;304000
9570;9570;2020-02-17;210700
9571;9571;2020-02-17;252000
9572;9572;2020-02-17;235000
9573;9573;2020-02-17;279000
9574;9574;2020-02-17;559000
9575;9575;2020-02-17;585000
9576;9576;2020-02-17;377000
9577;9577;2020-02-17;334210
9578;9578;2020-02-17;388800
9579;9579;2020-02-17;310000
9580;9580;2020-02-17;222000
9581;9581;2020-02-17;436500
9582;9582;2020-02-17;703700
9583;9583;2020-02-17;379700
9584;9584;2020-02-17;292000
9585;9585;2020-02-17;265000
9586;9586;2020-02-17;560000
9587;9587;2020-02-17;95000
9588;9588;2020-02-17;179000
9589;9589;2020-02-17;144000
9590;9590;2020-02-17;332500
9591;9591;2020-02-17;420300
9592;9592;2020-02-17;154000
9593;9593;2020-02-17;236000
9594;9594;2020-02-17;465000
9595;9595;2020-02-17;480000
9596;9596;2020-02-17;52000
9597;9597;2020-02-17;202300
9598;9598;2020-02-17;191000
9599;9599;2020-02-17;244120
9600;9600;2020-02-17;165000
9601;9601;2020-02-17;155500
9602;9602;2020-02-17;176000
9603;9603;2020-02-17;166000
9604;9604;2020-02-17;535000
9605;9605;2020-02-17;209500
9606;9606;2020-02-17;161500
9607;9607;2020-02-17;132000
9608;9608;2020-02-17;110000
9609;9609;2020-02-17;178000
9610;9610;2020-02-17;155000
9611;9611;2020-02-17;200000
9612;9612;2020-02-17;228000
9613;9613;2020-02-17;290000
9614;9614;2020-02-17;280000
9615;9615;2020-02-17;295000
9616;9616;2020-02-17;175000
9617;9617;2020-02-17;190000
9618;9618;2020-02-17;128000
9619;9619;2020-02-18;129258
9620;9620;2020-02-18;430000
9621;9621;2020-02-18;465660
9622;9622;2020-02-18;30000
9623;9623;2020-02-18;102345
9624;9624;2020-02-18;165500
9625;9625;2020-02-18;119390
9626;9626;2020-02-18;376890
9627;9627;2020-02-18;127050
9628;9628;2020-02-18;157400
9629;9629;2020-02-18;300000
9630;9630;2020-02-18;103500
9631;9631;2020-02-18;240000
9632;9632;2020-02-18;95000
9633;9633;2020-02-18;111000
9634;9634;2020-02-18;284000
9635;9635;2020-02-18;94100
9636;9636;2020-02-18;114100
9637;9637;2020-02-18;215000
9638;9638;2020-02-18;288000
9639;9639;2020-02-18;49000
9640;9640;2020-02-18;125700
9641;9641;2020-02-18;58000
9642;9642;2020-02-18;204000
9643;9643;2020-02-18;311000
9644;9644;2020-02-18;78000
9645;9645;2020-02-18;132050
9646;9646;2020-02-18;134000
9647;9647;2020-02-18;269000
9648;9648;2020-02-18;175000
9649;9649;2020-02-18;169000
9650;9650;2020-02-18;218000
9651;9651;2020-02-18;74890
9652;9652;2020-02-18;84400
9653;9653;2020-02-18;175500
9654;9654;2020-02-18;49000
9655;9655;2020-02-18;37800
9656;9656;2020-02-18;56230
9657;9657;2020-02-18;39500
9658;9658;2020-02-18;74900
9659;9659;2020-02-18;108000
9660;9660;2020-02-18;91000
9661;9661;2020-02-18;73000
9662;9662;2020-02-18;166300
9663;9663;2020-02-18;103000
9664;9664;2020-02-18;47500
9665;9665;2020-02-18;63500
9666;9666;2020-02-18;157300
9667;9667;2020-02-18;270000
9668;9668;2020-02-18;315000
9669;9669;2020-02-18;274900
9670;9670;2020-02-18;263500
9671;9671;2020-02-18;149800
9672;9672;2020-02-18;180800
9673;9673;2020-02-18;67735
9674;9674;2020-02-18;180000
9675;9675;2020-02-18;167000
9676;9676;2020-02-18;294420
9677;9677;2020-02-18;268311
9678;9678;2020-02-18;147700
9679;9679;2020-02-18;109000
9680;9680;2020-02-18;164100
9681;9681;2020-02-18;189600
9682;9682;2020-02-18;142500
9683;9683;2020-02-18;77500
9684;9684;2020-02-18;301300
9685;9685;2020-02-18;209340
9686;9686;2020-02-18;50000
9687;9687;2020-02-18;41200
9688;9688;2020-02-18;188000
9689;9689;2020-02-18;55000
9690;9690;2020-02-18;350400
9691;9691;2020-02-18;65500
9692;9692;2020-02-18;15000
9693;9693;2020-02-18;101505
9694;9694;2020-02-18;208500
9695;9695;2020-02-18;98205
9696;9696;2020-02-18;64000
9697;9697;2020-02-18;261600
9698;9698;2020-02-18;45000
9699;9699;2020-02-18;105000
9700;9700;2020-02-18;44750
9701;9701;2020-02-18;75000
9702;9702;2020-02-18;123250
9703;9703;2020-02-18;259060
9704;9704;2020-02-18;135750
9705;9705;2020-02-18;140000
9706;9706;2020-02-18;330000
9707;9707;2020-02-18;215150
9708;9708;2020-02-18;126800
9709;9709;2020-02-18;31000
9710;9710;2020-02-18;25537
9711;9711;2020-02-18;83000
9712;9712;2020-02-18;110000
9713;9713;2020-02-18;75000
9714;9714;2020-02-18;85900
9715;9715;2020-02-18;90000
9716;9716;2020-02-18;113000
9717;9717;2020-02-18;30000
9718;9718;2020-02-18;92000
9719;9719;2020-02-18;52000
9720;9720;2020-02-18;118000
9721;9721;2020-02-18;175000
9722;9722;2020-02-18;233400
9723;9723;2020-02-18;150000
9724;9724;2020-02-18;43000
9725;9725;2020-02-18;172000
9726;9726;2020-02-18;80500
9727;9727;2020-02-18;162000
9728;9728;2020-02-18;355000
9729;9729;2020-02-18;237000
9730;9730;2020-02-18;1220000
9731;9731;2020-02-18;417000
9732;9732;2020-02-18;194200
9733;9733;2020-02-18;106900
9734;9734;2020-02-18;76500
9735;9735;2020-02-18;32000
9736;9736;2020-02-18;175000
9737;9737;2020-02-18;360000
9738;9738;2020-02-18;74000
9739;9739;2020-02-18;85400
9740;9740;2020-02-18;164000
9741;9741;2020-02-18;1034285
9742;9742;2020-02-18;840000
9743;9743;2020-02-18;223000
9744;9744;2020-02-18;218080
9745;9745;2020-02-18;380000
9746;9746;2020-02-18;303000
9747;9747;2020-02-18;420850
9748;9748;2020-02-18;540000
9749;9749;2020-02-18;602000
9750;9750;2020-02-18;1425000
9751;9751;2020-02-18;250000
9752;9752;2020-02-18;2250000
9753;9753;2020-02-18;639000
9754;9754;2020-02-18;141000
9755;9755;2020-02-18;686000
9756;9756;2020-02-18;233000
9757;9757;2020-02-18;477000
9758;9758;2020-02-18;233200
9759;9759;2020-02-18;347000
9760;9760;2020-02-18;193000
9761;9761;2020-02-18;161300
9762;9762;2020-02-18;156000
9763;9763;2020-02-18;488000
9764;9764;2020-02-18;227090
9765;9765;2020-02-18;370400
9766;9766;2020-02-18;588300
9767;9767;2020-02-18;1011600
9768;9768;2020-02-18;445900
9769;9769;2020-02-18;2845500
9770;9770;2020-02-18;194400
9771;9771;2020-02-18;178935
9772;9772;2020-02-18;250900
9773;9773;2020-02-18;725000
9774;9774;2020-02-18;355000
9775;9775;2020-02-18;273000
9776;9776;2020-02-18;95000
9777;9777;2020-02-18;236563
9778;9778;2020-02-18;140000
9779;9779;2020-02-18;212000
9780;9780;2020-02-18;107000
9781;9781;2020-02-18;64000
9782;9782;2020-02-18;45000
9783;9783;2020-02-18;139000
9784;9784;2020-02-18;55000
9785;9785;2020-02-18;110000
9786;9786;2020-02-18;145000
9787;9787;2020-02-18;297000
9788;9788;2020-02-18;124000
9789;9789;2020-02-18;178755
9790;9790;2020-02-18;174000
9791;9791;2020-02-18;149000
9792;9792;2020-02-18;165000
9793;9793;2020-02-18;170000
9794;9794;2020-02-18;105000
9795;9795;2020-02-18;75000
9796;9796;2020-02-18;117380
9797;9797;2020-02-18;67000
9798;9798;2020-02-18;60000
9799;9799;2020-02-18;65000
9800;9800;2020-02-18;18090
9801;9801;2020-02-18;43000
9802;9802;2020-02-18;78000
9803;9803;2020-02-18;85000
9804;9804;2020-02-18;55000
9805;9805;2020-02-18;210900
9806;9806;2020-02-18;118365
9807;9807;2020-02-18;162000
9808;9808;2020-02-18;88000
9809;9809;2020-02-18;43000
9810;9810;2020-02-18;188000
9811;9811;2020-02-18;131365
9812;9812;2020-02-18;383000
9813;9813;2020-02-18;171000
9814;9814;2020-02-18;171550
9815;9815;2020-02-18;126000
9816;9816;2020-02-18;114000
9817;9817;2020-02-18;122000
9818;9818;2020-02-18;225950
9819;9819;2020-02-18;128000
9820;9820;2020-02-18;165500
9821;9821;2020-02-18;150000
9822;9822;2020-02-18;151500
9823;9823;2020-02-18;289450
9824;9824;2020-02-18;182000
9825;9825;2020-02-18;312000
9826;9826;2020-02-18;490500
9827;9827;2020-02-18;399000
9828;9828;2020-02-18;364000
9829;9829;2020-02-18;337000
9830;9830;2020-02-18;574500
9831;9831;2020-02-18;215000
9832;9832;2020-02-18;150000
9833;9833;2020-02-18;156000
9834;9834;2020-02-18;597000
9835;9835;2020-02-18;125000
9836;9836;2020-02-18;153450
9837;9837;2020-02-18;213995
9838;9838;2020-02-18;188000
9839;9839;2020-02-18;442800
9840;9840;2020-02-18;109000
9841;9841;2020-02-18;292000
9842;9842;2020-02-18;165000
9843;9843;2020-02-18;80000
9844;9844;2020-02-18;330000
9845;9845;2020-02-18;38000
9846;9846;2020-02-18;530000
9847;9847;2020-02-18;263000
9848;9848;2020-02-18;185000
9849;9849;2020-02-18;345000
9850;9850;2020-02-18;195865
9851;9851;2020-02-18;176000
9852;9852;2020-02-18;153000
9853;9853;2020-02-18;263000
9854;9854;2020-02-18;169500
9855;9855;2020-02-18;138000
9856;9856;2020-02-18;495000
9857;9857;2020-02-18;272000
9858;9858;2020-02-18;144500
9859;9859;2020-02-18;148900
9860;9860;2020-02-18;181000
9861;9861;2020-02-18;273300
9862;9862;2020-02-18;138000
9863;9863;2020-02-18;158000
9864;9864;2020-02-18;131000
9865;9865;2020-02-18;229000
9866;9866;2020-02-18;153000
9867;9867;2020-02-18;103500
9868;9868;2020-02-18;262000
9869;9869;2020-02-18;43000
9870;9870;2020-02-19;54000
9871;9871;2020-02-19;78100
9872;9872;2020-02-19;67000
9873;9873;2020-02-19;61700
9874;9874;2020-02-19;40000
9875;9875;2020-02-19;228000
9876;9876;2020-02-19;273600
9877;9877;2020-02-19;314000
9878;9878;2020-02-19;44000
9879;9879;2020-02-19;637000
9880;9880;2020-02-19;86000
9881;9881;2020-02-19;168783
9882;9882;2020-02-19;135000
9883;9883;2020-02-19;1996150
9884;9884;2020-02-19;575000
9885;9885;2020-02-19;46000
9886;9886;2020-02-19;37500
9887;9887;2020-02-19;43500
9888;9888;2020-02-19;44500
9889;9889;2020-02-19;246450
9890;9890;2020-02-19;95000
9891;9891;2020-02-19;75000
9892;9892;2020-02-19;43800
9893;9893;2020-02-19;219600
9894;9894;2020-02-19;190000
9895;9895;2020-02-19;260000
9896;9896;2020-02-19;139700
9897;9897;2020-02-19;139000
9898;9898;2020-02-19;210000
9899;9899;2020-02-19;83000
9900;9900;2020-02-19;141950
9901;9901;2020-02-19;58000
9902;9902;2020-02-19;60000
9903;9903;2020-02-19;20000
9904;9904;2020-02-19;45000
9905;9905;2020-02-19;68000
9906;9906;2020-02-19;123700
9907;9907;2020-02-19;170000
9908;9908;2020-02-19;259000
9909;9909;2020-02-19;68000
9910;9910;2020-02-19;116800
9911;9911;2020-02-19;190000
9912;9912;2020-02-19;78800
9913;9913;2020-02-19;104670
9914;9914;2020-02-19;285700
9915;9915;2020-02-19;220000
9916;9916;2020-02-19;651700
9917;9917;2020-02-19;135000
9918;9918;2020-02-19;72705
9919;9919;2020-02-19;62000
9920;9920;2020-02-19;130500
9921;9921;2020-02-19;61000
9922;9922;2020-02-19;292250
9923;9923;2020-02-19;313982
9924;9924;2020-02-19;386240
9925;9925;2020-02-19;295075
9926;9926;2020-02-19;467850
9927;9927;2020-02-19;180000
9928;9928;2020-02-19;54000
9929;9929;2020-02-19;175500
9930;9930;2020-02-19;177000
9931;9931;2020-02-19;282500
9932;9932;2020-02-19;345900
9933;9933;2020-02-19;187550
9934;9934;2020-02-19;92650
9935;9935;2020-02-19;40000
9936;9936;2020-02-19;66200
9937;9937;2020-02-19;58000
9938;9938;2020-02-19;70000
9939;9939;2020-02-19;168000
9940;9940;2020-02-19;173000
9941;9941;2020-02-19;73000
9942;9942;2020-02-19;76000
9943;9943;2020-02-19;129452
9944;9944;2020-02-19;70000
9945;9945;2020-02-19;220000
9946;9946;2020-02-19;115000
9947;9947;2020-02-19;159000
9948;9948;2020-02-19;210000
9949;9949;2020-02-19;155000
9950;9950;2020-02-19;64000
9951;9951;2020-02-19;173110
9952;9952;2020-02-19;284500
9953;9953;2020-02-19;157900
9954;9954;2020-02-19;79400
9955;9955;2020-02-19;59000
9956;9956;2020-02-19;105100
9957;9957;2020-02-19;145000
9958;9958;2020-02-19;55000
9959;9959;2020-02-19;72000
9960;9960;2020-02-19;105650
9961;9961;2020-02-19;137680
9962;9962;2020-02-19;256604
9963;9963;2020-02-19;177990
9964;9964;2020-02-19;181400
9965;9965;2020-02-19;50000
9966;9966;2020-02-19;141200
9967;9967;2020-02-19;62000
9968;9968;2020-02-19;214250
9969;9969;2020-02-19;83177
9970;9970;2020-02-19;122000
9971;9971;2020-02-19;122000
9972;9972;2020-02-19;223500
9973;9973;2020-02-19;66900
9974;9974;2020-02-19;50698
9975;9975;2020-02-19;86000
9976;9976;2020-02-19;155300
9977;9977;2020-02-19;41700
9978;9978;2020-02-19;98000
9979;9979;2020-02-19;111000
9980;9980;2020-02-19;190270
9981;9981;2020-02-19;78000
9982;9982;2020-02-19;247700
9983;9983;2020-02-19;326400
9984;9984;2020-02-19;83000
9985;9985;2020-02-19;38510
9986;9986;2020-02-19;147000
9987;9987;2020-02-19;122180
9988;9988;2020-02-19;7600000
9989;9989;2020-02-19;614000
9990;9990;2020-02-19;375000
9991;9991;2020-02-19;263567
9992;9992;2020-02-19;298500
9993;9993;2020-02-19;452000
9994;9994;2020-02-19;315904
9995;9995;2020-02-19;1014800
9996;9996;2020-02-19;495500
9997;9997;2020-02-19;220000
9998;9998;2020-02-19;452000
9999;9999;2020-02-19;570800
10000;10000;2020-02-19;346500
10001;10001;2020-02-19;308500
10002;10002;2020-02-19;481172
10003;10003;2020-02-19;325000
10004;10004;2020-02-19;909750
10005;10005;2020-02-19;452000
10006;10006;2020-02-19;570000
10007;10007;2020-02-19;449020
10008;10008;2020-02-19;605800
10009;10009;2020-02-19;203000
10010;10010;2020-02-19;279600
10011;10011;2020-02-19;924800
10012;10012;2020-02-19;203000
10013;10013;2020-02-19;232500
10014;10014;2020-02-19;180649
10015;10015;2020-02-19;138350
10016;10016;2020-02-19;99500
10017;10017;2020-02-19;170000
10018;10018;2020-02-19;289500
10019;10019;2020-02-19;52500
10020;10020;2020-02-19;226825
10021;10021;2020-02-19;170000
10022;10022;2020-02-19;158000
10023;10023;2020-02-19;148500
10024;10024;2020-02-19;396966
10025;10025;2020-02-19;92000
10026;10026;2020-02-19;195000
10027;10027;2020-02-19;247130
10028;10028;2020-02-19;142000
10029;10029;2020-02-19;48100
10030;10030;2020-02-19;191971
10031;10031;2020-02-19;174000
10032;10032;2020-02-19;268150
10033;10033;2020-02-19;366130
10034;10034;2020-02-19;57500
10035;10035;2020-02-19;137000
10036;10036;2020-02-19;177000
10037;10037;2020-02-19;76000
10038;10038;2020-02-19;179000
10039;10039;2020-02-19;118000
10040;10040;2020-02-19;98800
10041;10041;2020-02-19;103695
10042;10042;2020-02-19;98281
10043;10043;2020-02-19;86050
10044;10044;2020-02-19;119500
10045;10045;2020-02-19;170000
10046;10046;2020-02-19;112000
10047;10047;2020-02-19;156800
10048;10048;2020-02-19;259750
10049;10049;2020-02-19;238000
10050;10050;2020-02-19;279900
10051;10051;2020-02-19;372000
10052;10052;2020-02-19;152000
